GiftId,TripId
66762,154
32048,154
84038,154
26057,154
64123,154
54702,154
10459,154
56013,154
83274,154
45663,154
16761,154
96803,154
91081,154
50567,154
74073,154
52167,154
78763,154
77753,154
11171,154
92484,154
75530,154
90374,154
92816,154
7939,154
81945,154
43522,231
34649,231
82995,231
33899,231
48150,231
36782,231
34713,231
12337,231
39720,231
8221,231
67565,231
84074,231
11427,231
40414,231
87392,231
29687,231
58755,231
75135,231
61436,231
31096,231
26488,231
45694,231
79890,231
93996,231
66501,231
13390,231
8798,231
64592,231
50812,231
13876,231
95891,231
55302,231
29006,231
49473,231
87687,231
4188,231
11895,231
68312,231
56150,231
5869,231
14859,231
19947,231
72775,231
47484,231
38279,231
14612,231
17011,231
28875,231
38790,231
15680,231
77069,231
13245,231
54583,231
70807,231
22912,231
33413,231
26300,231
77297,231
87957,231
687,231
49582,231
92707,231
17359,231
14174,294
63312,294
88750,294
94539,294
85742,294
8165,294
94388,294
78635,294
76777,294
96665,294
52778,294
46903,294
15548,294
54150,294
60585,294
51970,294
29373,294
57763,294
80094,294
23823,294
22068,294
45004,294
72468,294
65277,294
67590,294
70455,294
89215,294
74767,294
85859,294
83794,294
39978,294
32247,294
54419,294
50054,294
50343,294
88014,294
35870,294
87472,294
59825,294
36236,294
14636,294
18216,294
93872,294
49918,294
5635,294
63815,294
67421,294
9931,294
88618,294
72915,294
90773,294
64062,294
34325,294
39883,294
84268,294
78768,294
81172,294
65472,294
40759,294
91562,294
36144,294
20157,294
92822,294
38247,294
86529,294
47104,359
69946,359
31936,359
24321,359
82259,359
89216,359
41964,359
10694,359
46670,359
9266,359
76277,359
15154,359
70347,359
83815,359
72737,359
96140,359
24110,359
14171,359
3144,359
79414,359
54307,359
570,359
45725,359
63506,359
6227,359
37802,359
77663,359
40039,359
58636,359
1659,359
14146,359
72396,359
26068,359
99254,359
65820,359
3159,359
2614,359
39517,359
86850,359
68207,359
74255,359
81226,359
66142,359
39971,359
90611,359
38672,359
97000,359
11967,359
86978,359
25461,359
28744,359
81607,359
17181,359
32956,359
72217,359
95890,359
49156,359
2266,359
85418,359
78994,418
45604,418
99651,418
50461,418
42204,418
97789,418
60021,418
29387,418
94489,418
90138,418
78830,418
86185,418
77172,418
94567,418
41790,418
34047,418
71636,418
26159,418
69124,418
81966,418
38471,418
39569,418
11560,418
7991,418
19279,418
67130,418
57555,418
11473,418
45738,418
29918,418
87598,418
11564,418
34782,418
99035,418
32038,418
49102,418
23726,418
73948,418
90827,418
73995,418
61233,418
9436,418
39389,418
23881,418
43961,418
47178,418
12472,418
75593,418
62080,418
28116,418
9711,418
78212,418
33844,418
81632,418
77509,418
67758,418
62881,418
53590,418
30575,418
12129,418
3766,418
66518,418
78721,418
70178,418
57794,418
64044,418
92132,418
39182,418
17509,418
70133,418
59602,418
95205,418
20611,418
13213,418
34735,418
19668,418
79550,418
48423,418
4350,496
65133,496
18258,496
34536,496
16982,496
95431,496
36633,496
78094,496
14871,496
42667,496
67667,496
22504,496
77857,496
24999,496
65487,496
8859,496
57830,496
24792,496
24423,496
81787,496
49034,496
45177,496
50086,496
60703,496
18335,496
3875,496
39721,496
73384,496
8977,496
31565,496
50363,496
82406,496
21567,496
73685,496
43370,496
58985,496
94935,496
48898,496
84782,496
32082,496
17753,496
437,496
89832,496
98901,496
19525,496
90303,496
73235,496
87095,496
20749,496
9481,496
75036,496
340,496
16283,496
60880,496
40269,496
19901,496
51551,496
98515,496
82617,496
40616,496
51462,496
53905,496
70395,496
85544,496
17113,496
51952,561
29159,561
21577,561
37535,561
95318,561
71732,561
76687,561
7120,561
89512,561
77844,561
10776,561
24738,561
30604,561
70508,561
83933,561
81833,561
8923,561
20132,561
76587,561
67459,561
42753,561
44379,561
57425,561
17035,561
46492,561
36221,561
74617,561
58386,561
22299,561
14128,561
37256,561
85105,561
79734,561
61286,561
18499,561
67399,561
83738,561
2491,561
68749,561
79051,561
67714,561
4442,561
46114,561
12584,561
62098,561
16110,561
28619,561
99045,561
85652,561
3811,561
65250,561
35000,561
69551,561
5961,561
48137,561
18770,561
58884,561
89102,561
59887,561
56142,561
37464,561
42861,561
13399,561
30813,561
24840,561
52473,561
31189,561
50096,561
18646,629
47113,629
56601,629
65070,629
44091,629
21122,629
58734,629
83134,629
66822,629
82458,629
43489,629
31649,629
95928,629
50971,629
6159,629
40483,629
91300,629
91212,629
52491,629
26562,629
1131,629
62561,629
3568,629
4397,629
85227,629
96169,629
18306,629
29302,629
750,629
53295,629
5646,629
86666,629
97542,629
26560,629
77950,629
12274,629
86943,629
30343,629
89513,629
17812,629
19811,629
88739,629
52557,629
52945,629
14735,629
91299,629
19826,629
18069,629
80685,629
902,629
11870,629
51015,629
29095,629
61557,629
95893,629
5070,629
52026,629
86546,629
62679,629
22189,629
3509,629
93291,629
32559,629
11979,629
51824,629
14506,629
32574,629
33802,629
83752,629
45574,629
42815,629
50560,629
95070,629
86072,629
50719,629
84208,704
53087,704
75736,704
42169,704
18863,704
62675,704
93551,704
16967,704
8534,704
12499,704
34,704
18247,704
95062,704
48153,704
59708,704
32852,704
67256,704
2630,704
19311,704
26816,704
5142,704
25131,704
99260,704
832,704
5056,704
56388,704
21290,704
66331,704
32894,704
10394,704
11903,704
1083,704
18131,704
4555,704
81099,704
66262,704
97751,704
6900,704
28063,704
87025,704
62252,704
56543,704
92019,704
74953,704
1606,704
19998,704
13295,704
6076,704
92658,704
34094,704
6205,704
74250,704
69930,704
153,704
81865,704
64903,704
26858,704
70785,704
45053,704
64806,704
81342,704
523,704
60361,704
24834,704
46534,704
49288,704
19407,704
84192,704
24483,704
54774,704
95922,704
63949,704
33217,704
83908,704
78577,704
63927,704
82311,704
71591,704
54225,704
18269,704
67669,704
26691,704
24745,704
13486,704
26857,704
72665,704
20612,704
89280,704
80335,704
79233,704
14273,794
43040,794
31138,794
76485,794
58747,794
95491,794
57143,794
77718,794
1300,794
4025,794
25956,794
15948,794
45063,794
26203,794
9788,794
75166,794
46445,794
95939,794
77482,794
33297,794
23870,794
66214,794
59183,794
94104,794
98610,794
4093,794
95407,794
42731,794
59820,794
21905,794
45824,794
86069,794
4957,794
78883,794
88316,794
83104,794
81556,794
7015,794
92773,794
15678,794
22949,794
87323,794
41541,794
94309,794
66169,794
52032,794
36367,794
83047,794
72922,794
71021,794
95769,794
77914,794
62454,794
40040,794
30448,794
26076,794
44135,794
5402,794
59282,852
33971,852
9949,852
4994,852
2728,852
83781,852
24737,852
76695,852
49375,852
20572,852
69513,852
23818,852
94455,852
23356,852
6936,852
3463,852
57789,852
14659,852
49737,852
64325,852
87083,852
62630,852
58450,852
87100,852
85542,852
38573,852
64945,852
65688,852
85124,852
40920,852
8259,852
36795,852
89277,852
14248,852
318,852
76618,852
85597,852
41844,852
77727,852
24858,852
59134,852
78514,852
96426,852
54232,852
93431,852
10145,852
19761,852
21821,852
6669,852
95645,852
16167,852
66084,852
9518,852
63988,852
61565,852
36135,852
80698,852
64792,852
4095,852
96274,852
95805,852
2216,852
21274,852
47399,852
37521,852
27756,852
93238,852
6441,852
82372,852
1241,852
62605,852
91786,852
78711,852
44308,852
21273,852
58017,852
56472,852
85020,852
27517,930
89106,930
51342,930
80301,930
67830,930
67505,930
74432,930
41041,930
35293,930
37281,930
93147,930
82581,930
8197,930
93180,930
90426,930
39533,930
95023,930
92789,930
79320,930
35601,930
88013,930
62936,930
9987,930
76272,930
10602,930
1108,930
38479,930
25884,930
95383,930
10017,930
89585,930
84764,930
64016,930
1136,930
90997,930
85774,930
21636,930
92646,930
31955,930
88570,930
40256,930
77062,930
96173,930
85534,930
42930,930
70874,930
86105,930
68547,930
77360,930
75192,930
33360,930
14944,930
33369,930
81450,930
23768,930
94553,930
50704,930
21884,930
67175,930
76841,930
12564,930
66752,930
35691,930
99776,930
76316,930
31616,930
82463,930
84198,930
15600,930
99521,930
63057,930
61882,930
74382,930
83341,930
38516,930
98132,930
27991,930
63639,930
65941,1008
36270,1008
76218,1008
39564,1008
21674,1008
58488,1008
44920,1008
42619,1008
45802,1008
83114,1008
92302,1008
70880,1008
57565,1008
61419,1008
40888,1008
16321,1008
48995,1008
55980,1008
45201,1008
3432,1008
12182,1008
54076,1008
40569,1008
38359,1008
19424,1008
20143,1008
54414,1008
54212,1008
76149,1008
83283,1008
16461,1008
39260,1008
89019,1008
27141,1008
97101,1008
21770,1008
4049,1008
32799,1008
2392,1008
62917,1008
66371,1008
8848,1008
49381,1008
45003,1008
74012,1008
18981,1008
47451,1008
64971,1008
49774,1008
5129,1008
49474,1008
71544,1008
30326,1008
81078,1008
43851,1008
13454,1008
16065,1008
80359,1008
83763,1008
48103,1008
65494,1008
32771,1008
1026,1008
29823,1008
45719,1008
44150,1008
10726,1074
28968,1074
89984,1074
30834,1074
84768,1074
2531,1074
34155,1074
69624,1074
33902,1074
29030,1074
7166,1074
61288,1074
57537,1074
12846,1074
6628,1074
15886,1074
12736,1074
90658,1074
32596,1074
36213,1074
76351,1074
97268,1074
60851,1074
32354,1074
74534,1074
78338,1074
7234,1074
10117,1074
99151,1074
64854,1074
74975,1074
61581,1074
12279,1074
43311,1074
60887,1074
20925,1074
17389,1074
37261,1074
41893,1074
87369,1074
65068,1074
65203,1074
32231,1074
86223,1074
31204,1074
2275,1074
14046,1074
88221,1074
58939,1074
90513,1074
54496,1074
32290,1074
64474,1074
15718,1074
55440,1074
17997,1074
64617,1074
55853,1074
1818,1074
74097,1074
95162,1074
65412,1074
49084,1074
53028,1074
44935,1074
17631,1074
59584,1074
54376,1074
36772,1074
36908,1143
58581,1143
81575,1143
66841,1143
2616,1143
47974,1143
77565,1143
9313,1143
84528,1143
42613,1143
90566,1143
84396,1143
26301,1143
85028,1143
18227,1143
69545,1143
49378,1143
6718,1143
78143,1143
90538,1143
59329,1143
25401,1143
38593,1143
96605,1143
69286,1143
93152,1143
49403,1143
16532,1143
1397,1143
1637,1143
58190,1143
41888,1143
49189,1143
65615,1143
64291,1143
67851,1143
6373,1143
79584,1143
26547,1143
88167,1143
14975,1143
91571,1143
32169,1143
13890,1143
44639,1143
24068,1143
55786,1143
89154,1143
3195,1143
78515,1143
20710,1143
7050,1143
35311,1143
14198,1143
3739,1143
22608,1143
13676,1143
46028,1143
67566,1143
58739,1143
69610,1143
81048,1143
64299,1143
29177,1143
56083,1143
88912,1143
82786,1209
78282,1209
83457,1209
20972,1209
491,1209
30958,1209
754,1209
62897,1209
82714,1209
40147,1209
44378,1209
39516,1209
83536,1209
53527,1209
21304,1209
28640,1209
34962,1209
8837,1209
89350,1209
59318,1209
5453,1209
81547,1209
57061,1209
53799,1209
57082,1209
97844,1209
91886,1209
28876,1209
70682,1209
24808,1209
92563,1209
7817,1209
10656,1209
14086,1209
99766,1209
76808,1209
77196,1209
52736,1209
61572,1209
66277,1209
19606,1209
28785,1209
92264,1209
23793,1209
70648,1209
7792,1209
98539,1209
93071,1209
598,1209
62426,1209
15584,1209
72959,1209
42281,1209
51982,1209
30823,1209
10479,1209
438,1209
17038,1209
41152,1209
1040,1209
1336,1209
47754,1209
82287,1209
56838,1209
39374,1209
25817,1209
57870,1209
44255,1276
87501,1276
41594,1276
40278,1276
60645,1276
56698,1276
42939,1276
38594,1276
3776,1276
60133,1276
57110,1276
1205,1276
99472,1276
11270,1276
81156,1276
33514,1276
33083,1276
69429,1276
27835,1276
51633,1276
53014,1276
25803,1276
65614,1276
65784,1276
62652,1276
59110,1276
2385,1276
29135,1276
50671,1276
6085,1276
405,1276
95662,1276
32694,1276
81557,1276
67573,1276
13640,1276
62313,1276
18720,1276
48785,1276
60923,1276
32628,1276
43892,1276
86842,1276
89847,1276
23153,1276
45814,1276
9440,1276
3963,1276
97281,1276
80403,1276
46201,1276
93344,1276
34023,1276
19891,1276
2736,1276
62064,1276
12357,1276
48550,1276
70900,1276
85845,1276
62693,1276
71291,1276
93628,1276
89287,1339
78250,1339
31044,1339
24661,1339
77544,1339
38703,1339
65914,1339
69864,1339
32708,1339
40630,1339
30616,1339
74571,1339
90985,1339
70495,1339
73407,1339
17572,1339
85587,1339
89374,1339
42456,1339
60968,1339
48127,1339
75275,1339
96709,1339
62912,1339
45804,1339
57810,1339
69866,1339
8759,1339
60410,1339
34491,1339
13495,1339
25751,1339
43060,1339
53466,1339
56065,1339
70215,1339
49637,1339
7580,1339
2724,1339
80147,1339
39478,1339
40184,1339
5904,1339
25894,1339
96727,1339
38570,1339
20542,1339
24045,1339
78525,1339
581,1339
55574,1339
32140,1339
69199,1339
97590,1339
25844,1339
22690,1339
5661,1339
24756,1339
47655,1339
45328,1339
19372,1339
83729,1339
26002,1339
54601,1339
7519,1339
34234,1339
89298,1339
3888,1339
73294,1339
79756,1339
20579,1409
78804,1409
4495,1409
29051,1409
41122,1409
28539,1409
59187,1409
49436,1409
35557,1409
91929,1409
74426,1409
30506,1409
78380,1409
6623,1409
88846,1409
76211,1409
65339,1409
76765,1409
83844,1409
5531,1409
62715,1409
14028,1409
28774,1409
68320,1409
37478,1409
28751,1409
97992,1409
3465,1409
55648,1409
94107,1409
81140,1409
7464,1409
10686,1409
9262,1409
69397,1409
8470,1409
23898,1409
57523,1409
55874,1409
81283,1409
71054,1409
46053,1409
86459,1409
87723,1409
98721,1409
43570,1409
7583,1409
86314,1409
14511,1409
25849,1409
59911,1409
56134,1409
90027,1409
60790,1409
19115,1409
82588,1409
30373,1409
35533,1409
58956,1409
37224,1409
43635,1409
62882,1409
33177,1409
73421,1409
45772,1409
66496,1409
1765,1409
18784,1409
73741,1477
84573,1477
34283,1477
28364,1477
29526,1477
11249,1477
27616,1477
5258,1477
75826,1477
40000,1477
33465,1477
89798,1477
8422,1477
20222,1477
60509,1477
65096,1477
97253,1477
65154,1477
97255,1477
89352,1477
16154,1477
6223,1477
37788,1477
80692,1477
86655,1477
74850,1477
67720,1477
8290,1477
82093,1477
92381,1477
51787,1477
95919,1477
28451,1477
75319,1477
92016,1477
97921,1477
20398,1477
80357,1477
45741,1477
696,1477
38300,1477
93369,1477
95170,1477
92335,1477
46439,1477
63144,1477
41540,1477
87823,1477
18487,1477
64739,1477
84423,1477
76652,1477
58320,1477
22924,1477
56953,1477
30547,1477
35383,1477
52761,1477
42452,1477
63387,1477
86719,1477
14592,1477
30276,1477
3090,1477
16209,1477
60311,1477
22720,1477
63255,1477
94589,1477
9366,1477
67792,1477
12204,1477
57392,1477
22852,1477
25031,1551
10821,1551
19918,1551
51476,1551
3464,1551
96799,1551
75324,1551
24795,1551
3583,1551
73941,1551
31005,1551
48834,1551
36148,1551
22184,1551
9125,1551
96748,1551
27754,1551
39439,1551
22229,1551
38556,1551
6518,1551
6851,1551
36544,1551
66922,1551
97099,1551
77455,1551
71090,1551
34024,1551
88577,1551
75373,1551
78814,1551
7013,1551
99102,1551
67153,1551
14386,1551
46382,1551
60262,1551
71748,1551
60781,1551
14133,1551
64154,1551
31674,1551
28858,1551
37715,1551
561,1551
67761,1551
41935,1551
51161,1551
12473,1551
97361,1551
12340,1551
45341,1551
692,1551
52600,1551
15868,1551
69327,1551
50351,1551
62908,1551
23297,1551
5806,1551
93324,1551
5053,1551
90835,1551
37536,1551
68879,1551
31364,1551
80109,1617
52922,1617
21585,1617
6255,1617
30453,1617
38844,1617
36534,1617
9001,1617
43558,1617
6676,1617
10243,1617
85244,1617
46253,1617
60187,1617
98712,1617
59539,1617
94866,1617
2909,1617
28210,1617
6591,1617
3686,1617
13591,1617
83029,1617
12731,1617
85602,1617
7584,1617
42220,1617
16574,1617
10441,1617
28583,1617
92768,1617
76746,1617
61400,1617
57394,1617
18048,1617
59142,1617
20142,1617
11227,1617
18224,1617
65270,1617
47863,1617
98803,1617
28444,1617
46056,1617
35934,1617
16723,1617
11846,1617
79552,1617
8676,1617
49661,1617
49860,1617
83976,1617
93957,1617
68456,1617
70217,1617
86155,1617
71481,1617
46173,1617
48822,1617
89137,1617
88666,1617
87208,1617
55774,1617
49252,1617
43217,1617
46464,1617
19391,1617
51298,1684
65147,1684
83464,1684
73928,1684
1882,1684
73489,1684
92532,1684
3818,1684
14729,1684
36607,1684
18999,1684
68838,1684
9094,1684
70158,1684
42420,1684
3702,1684
14184,1684
75636,1684
53551,1684
61993,1684
39872,1684
84378,1684
44406,1684
95574,1684
78051,1684
6351,1684
11677,1684
85196,1684
91605,1684
64952,1684
30013,1684
29956,1684
66749,1684
52854,1684
35957,1684
81487,1684
66600,1684
93176,1684
73432,1684
77785,1684
84230,1684
21377,1684
4434,1684
31527,1684
18289,1684
85894,1684
59197,1684
64214,1684
92806,1684
46391,1684
65578,1684
55775,1684
47284,1684
11596,1684
7879,1684
93377,1684
18792,1684
25434,1684
76714,1742
89045,1742
76881,1742
14911,1742
84755,1742
16537,1742
72105,1742
20732,1742
96869,1742
22817,1742
2781,1742
46263,1742
1788,1742
90211,1742
8911,1742
25413,1742
48955,1742
94177,1742
52194,1742
34176,1742
6277,1742
96029,1742
87470,1742
47856,1742
92328,1742
76319,1742
90588,1742
62295,1742
33845,1742
68768,1742
64261,1742
84584,1742
43922,1742
52595,1742
40438,1742
3592,1742
24289,1742
63007,1742
63010,1742
35767,1742
71161,1742
19168,1742
65191,1742
20148,1742
27160,1742
63706,1742
31229,1742
85456,1742
18545,1742
52681,1742
17266,1742
32264,1742
60457,1742
40880,1742
62344,1742
53615,1742
98087,1742
35150,1742
10737,1742
25911,1742
58226,1742
30288,1742
3874,1742
93448,1742
44438,1742
24596,1742
66088,1742
43736,1742
63535,1742
85287,1742
16026,1742
18074,1813
7317,1813
17629,1813
68322,1813
23473,1813
50267,1813
97402,1813
93239,1813
12485,1813
66455,1813
63347,1813
7034,1813
79383,1813
64626,1813
6041,1813
67722,1813
41988,1813
38781,1813
70519,1813
3735,1813
44688,1813
35678,1813
43790,1813
57736,1813
23046,1813
63006,1813
76078,1813
66127,1813
6721,1813
55175,1813
28577,1813
4741,1813
51764,1813
89553,1813
82863,1813
53602,1813
24021,1813
66856,1813
88350,1813
36010,1813
21690,1813
64258,1813
13180,1813
27818,1813
35615,1813
73567,1813
57204,1813
88516,1813
62512,1813
33499,1813
27483,1813
24078,1813
9190,1813
61242,1813
97143,1813
19291,1813
16995,1813
71304,1813
17161,1813
13948,1813
67347,1813
4599,1813
19213,1813
54000,1813
52923,1877
96419,1877
67427,1877
43073,1877
931,1877
28398,1877
24493,1877
14090,1877
33090,1877
97308,1877
2603,1877
78864,1877
23370,1877
16086,1877
36154,1877
41018,1877
6069,1877
63401,1877
73156,1877
58290,1877
55170,1877
24889,1877
99330,1877
7900,1877
79902,1877
91406,1877
19093,1877
11680,1877
31507,1877
28584,1877
47791,1877
57417,1877
62246,1877
57713,1877
4554,1877
46192,1877
51866,1877
57943,1877
12352,1877
53933,1877
99562,1877
40896,1877
55193,1877
51247,1877
48235,1877
93091,1877
70286,1877
54540,1877
27110,1877
93931,1877
62955,1877
22962,1877
99951,1877
90368,1877
94137,1877
42675,1877
28923,1877
80433,1877
73212,1877
89281,1877
30818,1877
92259,1877
44131,1877
1652,1877
21431,1877
16008,1877
69659,1877
73347,1877
34061,1877
52018,1877
64049,1877
87063,1877
18084,1877
56399,1877
20775,1877
92605,1877
69409,1877
64180,1877
45567,1877
92810,1877
97578,1877
3614,1877
91708,1877
51563,1877
54864,1877
55264,1877
10358,1877
61872,1964
23158,1964
16661,1964
45170,1964
50800,1964
66166,1964
13582,1964
76400,1964
55242,1964
53560,1964
45742,1964
2682,1964
63888,1964
84836,1964
49636,1964
89531,1964
39730,1964
66634,1964
87073,1964
86549,1964
82347,1964
95653,1964
71218,1964
3096,1964
80358,1964
11495,1964
94297,1964
27097,1964
32995,1964
63097,1964
78683,1964
45733,1964
52055,1964
95412,1964
43617,1964
53542,1964
35802,1964
13666,1964
29670,1964
32699,1964
7523,1964
50951,1964
75599,1964
23034,1964
57614,1964
45571,1964
3294,1964
3703,1964
5415,1964
4045,1964
12811,1964
6526,1964
70148,1964
54313,1964
42853,1964
70736,1964
28975,1964
4415,1964
67742,1964
17909,1964
97679,1964
12456,1964
78641,1964
78166,1964
54358,1964
90435,1964
56178,1964
26757,2031
12776,2031
61563,2031
27581,2031
16878,2031
80204,2031
53668,2031
84024,2031
33875,2031
83013,2031
79621,2031
81456,2031
15346,2031
51310,2031
60289,2031
63682,2031
30314,2031
25633,2031
4645,2031
67419,2031
7511,2031
49569,2031
19555,2031
48931,2031
25232,2031
72779,2031
57083,2031
1898,2031
45444,2031
86461,2031
24749,2031
50997,2031
86574,2031
18793,2031
67844,2031
58708,2031
23339,2031
62665,2031
24414,2031
94608,2031
1053,2031
8157,2031
3181,2031
38299,2031
4254,2031
1790,2031
39028,2031
16926,2031
2310,2031
10869,2031
25037,2031
36968,2031
25355,2031
2602,2031
74882,2031
73408,2031
77310,2031
82631,2031
94311,2031
51971,2031
66610,2031
33705,2031
4221,2031
90709,2031
61359,2031
59851,2031
86307,2031
58357,2031
94847,2031
63165,2031
67042,2101
27101,2101
23713,2101
48227,2101
41727,2101
63242,2101
57684,2101
17427,2101
25225,2101
55221,2101
11758,2101
10837,2101
34886,2101
1465,2101
10344,2101
80636,2101
15816,2101
19146,2101
97886,2101
29862,2101
35436,2101
60617,2101
31985,2101
76287,2101
71654,2101
20325,2101
67319,2101
60099,2101
42666,2101
42793,2101
57274,2101
50520,2101
21414,2101
99059,2101
51249,2101
10387,2101
86263,2101
95768,2101
49680,2101
89569,2101
50120,2101
3800,2101
90523,2101
13054,2101
569,2101
9428,2101
6799,2101
90889,2101
54236,2101
49320,2101
61294,2101
78904,2101
69487,2101
46801,2154
94820,2154
18687,2154
4828,2154
932,2154
78400,2154
98020,2154
37052,2154
46719,2154
37069,2154
53545,2154
92708,2154
71743,2154
16727,2154
33986,2154
28199,2154
50788,2154
94923,2154
1672,2154
91902,2154
49376,2154
24107,2154
17612,2154
41319,2154
60220,2154
39973,2154
53126,2154
40854,2154
93875,2154
58062,2154
53606,2154
92242,2154
74404,2154
29107,2154
31027,2154
88964,2154
7622,2154
94248,2154
93895,2154
67089,2154
45190,2154
76563,2154
94039,2154
85650,2154
74122,2154
98660,2154
85043,2154
66993,2154
38553,2154
13838,2154
35237,2154
17431,2154
96154,2154
70563,2154
52505,2154
28298,2154
88089,2154
72135,2154
40014,2154
77731,2154
69211,2154
28511,2154
88642,2154
98088,2154
90815,2154
63537,2154
63616,2154
31991,2154
43945,2154
65681,2154
1311,2154
59816,2154
50376,2154
10199,2154
79043,2154
91418,2154
76284,2154
94776,2154
46447,2154
77973,2233
95660,2233
88436,2233
88161,2233
96523,2233
27470,2233
62173,2233
42579,2233
14026,2233
90622,2233
7239,2233
19077,2233
92410,2233
10220,2233
51547,2233
636,2233
84379,2233
56228,2233
56176,2233
82849,2233
9348,2233
79934,2233
6521,2233
67063,2233
41531,2233
58443,2233
84017,2233
36083,2233
72475,2233
75350,2233
78581,2233
50394,2233
75282,2233
59854,2233
45143,2233
61879,2233
6132,2233
61314,2233
6187,2233
27529,2233
97151,2233
97154,2233
96325,2233
84194,2233
96731,2233
3639,2233
926,2233
19152,2233
29867,2233
36246,2233
81025,2233
49519,2233
66450,2233
95742,2233
12810,2233
70497,2233
55969,2233
54066,2233
96472,2233
80681,2233
12052,2233
29715,2233
58893,2233
17790,2233
11469,2233
7363,2233
27544,2233
82125,2233
68758,2233
58842,2233
64254,2233
90955,2233
16714,2233
72692,2233
92910,2233
67383,2233
30817,2233
37964,2233
7332,2233
79410,2233
23129,2233
95026,2233
30052,2233
78897,2316
43203,2316
99874,2316
13954,2316
31884,2316
91831,2316
87888,2316
31262,2316
23969,2316
84481,2316
53977,2316
27262,2316
77748,2316
4211,2316
74749,2316
61229,2316
92231,2316
82720,2316
45856,2316
10968,2316
95997,2316
47111,2316
9661,2316
22741,2316
28650,2316
72509,2316
47156,2316
97778,2316
18990,2316
69960,2316
71575,2316
54956,2316
93202,2316
25802,2316
27973,2316
93093,2316
17174,2316
59543,2316
83604,2316
38691,2316
48665,2316
74930,2316
11935,2316
21516,2316
38221,2316
16490,2316
21250,2316
59122,2316
32283,2316
56168,2316
53654,2316
73466,2316
19290,2316
4735,2316
47773,2316
44566,2316
97919,2316
45329,2316
94590,2316
71508,2316
83074,2316
77701,2316
16807,2316
12980,2316
23981,2316
64116,2316
77311,2316
30751,2316
55251,2316
12158,2316
82504,2316
45021,2316
49422,2316
28947,2316
93244,2316
4578,2316
63279,2316
3610,2316
88776,2316
12159,2316
85453,2316
19735,2316
53813,2398
44718,2398
10234,2398
73838,2398
55199,2398
22384,2398
34716,2398
37671,2398
27762,2398
44085,2398
31972,2398
61068,2398
12399,2398
6416,2398
44419,2398
13706,2398
25530,2398
6263,2398
22145,2398
65357,2398
38455,2398
78153,2398
11885,2398
54621,2398
48613,2398
63109,2398
27416,2398
86100,2398
64869,2398
54655,2398
96902,2398
66845,2398
90860,2398
66806,2398
62116,2398
12577,2398
98759,2398
24524,2398
60314,2398
94544,2398
73070,2398
85106,2398
52252,2398
27380,2398
21079,2398
96733,2398
15579,2398
35490,2398
93472,2398
12054,2398
73628,2398
7322,2398
43973,2398
77890,2398
2956,2398
57506,2398
96822,2454
95927,2454
69262,2454
57315,2454
15188,2454
11050,2454
97011,2454
56623,2454
92295,2454
8778,2454
52453,2454
34133,2454
71524,2454
14137,2454
55858,2454
83930,2454
70399,2454
3706,2454
26523,2454
31395,2454
79459,2454
11543,2454
71563,2454
1000,2454
86407,2454
66297,2454
86132,2454
61733,2454
83359,2454
83603,2454
20,2454
37038,2454
24829,2454
20548,2454
36044,2454
32855,2454
67514,2454
65373,2454
3705,2454
38724,2454
76017,2454
59777,2454
84051,2454
19236,2454
4566,2454
74232,2454
2970,2454
92794,2454
24667,2454
